,Station,Arrive,Depart,Train,index,Station_sequence
170,熱海,2021-11-30 09:50:00,,07-23-熱海-普通,26.0,熱海
2012,大宮(埼玉),2021-11-30 07:29:00,2021-11-30 07:29:00,07-32-上野-普通,0.0,大宮(埼玉)
2013,さいたま新都心,2021-11-30 07:35:00,2021-11-30 07:35:00,07-32-上野-普通,1.0,さいたま新都心
2014,浦和,2021-11-30 07:39:00,2021-11-30 07:39:00,07-32-上野-普通,2.0,浦和
3167,浦和,2021-11-30 07:40:00,2021-11-30 07:40:00,07-32-上野-普通,2.5,浦和
2015,赤羽,2021-11-30 07:49:00,2021-11-30 07:49:00,07-32-上野-普通,3.0,赤羽
2016,尾久,2021-11-30 07:54:00,2021-11-30 07:54:00,07-32-上野-普通,4.0,尾久/池袋
3168,尾久,2021-11-30 07:55:00,2021-11-30 07:55:00,07-32-上野-普通,4.5,尾久/池袋
2017,上野,2021-11-30 08:01:00,,07-32-上野-普通,5.0,上野/新宿
2018,大宮(埼玉),2021-11-30 07:34:00,2021-11-30 07:34:00,07-35-大船-普通,0.0,大宮(埼玉)
2019,さいたま新都心,2021-11-30 07:38:00,2021-11-30 07:38:00,07-35-大船-普通,1.0,さいたま新都心
2020,浦和,2021-11-30 07:42:00,2021-11-30 07:42:00,07-35-大船-普通,2.0,浦和
3169,浦和,2021-11-30 07:43:00,2021-11-30 07:43:00,07-35-大船-普通,2.5,浦和
2021,赤羽,2021-11-30 07:52:00,2021-11-30 07:52:00,07-35-大船-普通,3.0,赤羽
2022,尾久,2021-11-30 07:57:00,2021-11-30 07:57:00,07-35-大船-普通,4.0,尾久/池袋
3170,尾久,2021-11-30 07:58:00,2021-11-30 07:58:00,07-35-大船-普通,4.5,尾久/池袋
2023,上野,2021-11-30 08:05:00,2021-11-30 08:05:00,07-35-大船-普通,5.0,上野/新宿
3171,上野,2021-11-30 08:06:00,2021-11-30 08:06:00,07-35-大船-普通,5.5,上野/新宿
2024,東京,2021-11-30 08:11:00,2021-11-30 08:11:00,07-35-大船-普通,6.0,東京/渋谷
3172,東京,2021-11-30 08:13:00,2021-11-30 08:13:00,07-35-大船-普通,6.5,東京/渋谷
2025,新橋,2021-11-30 08:16:00,2021-11-30 08:16:00,07-35-大船-普通,7.0,新橋/恵比寿
2026,品川,2021-11-30 08:22:00,2021-11-30 08:22:00,07-35-大船-普通,8.0,品川/大崎
3173,品川,2021-11-30 08:23:00,2021-11-30 08:23:00,07-35-大船-普通,8.5,品川/大崎
2027,川崎,2021-11-30 08:31:00,2021-11-30 08:31:00,07-35-大船-普通,9.0,川崎/武蔵小杉
2028,横浜,2021-11-30 08:39:00,2021-11-30 08:39:00,07-35-大船-普通,10.0,横浜
3174,横浜,2021-11-30 08:40:00,2021-11-30 08:40:00,07-35-大船-普通,10.5,横浜
2029,戸塚,2021-11-30 08:49:00,2021-11-30 08:49:00,07-35-大船-普通,11.0,戸塚
3175,戸塚,2021-11-30 08:50:00,2021-11-30 08:50:00,07-35-大船-普通,11.5,戸塚
2030,大船,2021-11-30 08:55:00,,07-35-大船-普通,12.0,大船
1882,大宮(埼玉),2021-11-30 07:42:00,2021-11-30 07:42:00,07-43-上野-普通,0.0,大宮(埼玉)
1883,さいたま新都心,2021-11-30 07:47:00,2021-11-30 07:47:00,07-43-上野-普通,1.0,さいたま新都心
1884,浦和,2021-11-30 07:51:00,2021-11-30 07:51:00,07-43-上野-普通,2.0,浦和
3098,浦和,2021-11-30 07:52:00,2021-11-30 07:52:00,07-43-上野-普通,2.5,浦和
1885,赤羽,2021-11-30 08:01:00,2021-11-30 08:01:00,07-43-上野-普通,3.0,赤羽
1886,尾久,2021-11-30 08:06:00,2021-11-30 08:06:00,07-43-上野-普通,4.0,尾久/池袋
3099,尾久,2021-11-30 08:07:00,2021-11-30 08:07:00,07-43-上野-普通,4.5,尾久/池袋
1887,上野,2021-11-30 08:13:00,,07-43-上野-普通,5.0,上野/新宿
1608,大宮(埼玉),2021-11-30 07:46:00,2021-11-30 07:46:00,07-47-熱海-普通,0.0,大宮(埼玉)
1609,さいたま新都心,2021-11-30 07:50:00,2021-11-30 07:50:00,07-47-熱海-普通,1.0,さいたま新都心
1610,浦和,2021-11-30 07:54:00,2021-11-30 07:54:00,07-47-熱海-普通,2.0,浦和
2946,浦和,2021-11-30 07:55:00,2021-11-30 07:55:00,07-47-熱海-普通,2.5,浦和
1611,赤羽,2021-11-30 08:04:00,2021-11-30 08:04:00,07-47-熱海-普通,3.0,赤羽
1612,尾久,2021-11-30 08:09:00,2021-11-30 08:09:00,07-47-熱海-普通,4.0,尾久/池袋
2947,尾久,2021-11-30 08:10:00,2021-11-30 08:10:00,07-47-熱海-普通,4.5,尾久/池袋
1613,上野,2021-11-30 08:16:00,2021-11-30 08:16:00,07-47-熱海-普通,5.0,上野/新宿
2948,上野,2021-11-30 08:18:00,2021-11-30 08:18:00,07-47-熱海-普通,5.5,上野/新宿
1614,東京,2021-11-30 08:23:00,2021-11-30 08:23:00,07-47-熱海-普通,6.0,東京/渋谷
2949,東京,2021-11-30 08:24:00,2021-11-30 08:24:00,07-47-熱海-普通,6.5,東京/渋谷
1615,新橋,2021-11-30 08:27:00,2021-11-30 08:27:00,07-47-熱海-普通,7.0,新橋/恵比寿
2950,新橋,2021-11-30 08:28:00,2021-11-30 08:28:00,07-47-熱海-普通,7.5,新橋/恵比寿
1616,品川,2021-11-30 08:32:00,2021-11-30 08:32:00,07-47-熱海-普通,8.0,品川/大崎
2951,品川,2021-11-30 08:33:00,2021-11-30 08:33:00,07-47-熱海-普通,8.5,品川/大崎
1617,川崎,2021-11-30 08:41:00,2021-11-30 08:41:00,07-47-熱海-普通,9.0,川崎/武蔵小杉
2952,川崎,2021-11-30 08:42:00,2021-11-30 08:42:00,07-47-熱海-普通,9.5,川崎/武蔵小杉
1618,横浜,2021-11-30 08:50:00,2021-11-30 08:50:00,07-47-熱海-普通,10.0,横浜
2953,横浜,2021-11-30 08:51:00,2021-11-30 08:51:00,07-47-熱海-普通,10.5,横浜
1619,戸塚,2021-11-30 09:01:00,2021-11-30 09:01:00,07-47-熱海-普通,11.0,戸塚
2954,戸塚,2021-11-30 09:02:00,2021-11-30 09:02:00,07-47-熱海-普通,11.5,戸塚
1620,大船,2021-11-30 09:06:00,2021-11-30 09:06:00,07-47-熱海-普通,12.0,大船
2955,大船,2021-11-30 09:07:00,2021-11-30 09:07:00,07-47-熱海-普通,12.5,大船
1621,藤沢,2021-11-30 09:11:00,2021-11-30 09:11:00,07-47-熱海-普通,13.0,藤沢
2956,藤沢,2021-11-30 09:12:00,2021-11-30 09:12:00,07-47-熱海-普通,13.5,藤沢
1622,辻堂,2021-11-30 09:15:00,2021-11-30 09:15:00,07-47-熱海-普通,14.0,辻堂
1623,茅ケ崎,2021-11-30 09:18:00,2021-11-30 09:18:00,07-47-熱海-普通,15.0,茅ケ崎
2957,茅ケ崎,2021-11-30 09:19:00,2021-11-30 09:19:00,07-47-熱海-普通,15.5,茅ケ崎
1624,平塚,2021-11-30 09:23:00,2021-11-30 09:23:00,07-47-熱海-普通,16.0,平塚
2958,平塚,2021-11-30 09:24:00,2021-11-30 09:24:00,07-47-熱海-普通,16.5,平塚
1625,大磯,2021-11-30 09:27:00,2021-11-30 09:27:00,07-47-熱海-普通,17.0,大磯
1626,二宮,2021-11-30 09:31:00,2021-11-30 09:31:00,07-47-熱海-普通,18.0,二宮
2959,二宮,2021-11-30 09:32:00,2021-11-30 09:32:00,07-47-熱海-普通,18.5,二宮
1627,国府津,2021-11-30 09:35:00,2021-11-30 09:35:00,07-47-熱海-普通,19.0,国府津
2960,国府津,2021-11-30 09:36:00,2021-11-30 09:36:00,07-47-熱海-普通,19.5,国府津
1628,鴨宮,2021-11-30 09:39:00,2021-11-30 09:39:00,07-47-熱海-普通,20.0,鴨宮
1629,小田原,2021-11-30 09:42:00,2021-11-30 09:42:00,07-47-熱海-普通,21.0,小田原
2961,小田原,2021-11-30 09:43:00,2021-11-30 09:43:00,07-47-熱海-普通,21.5,小田原
1630,早川,2021-11-30 09:45:00,2021-11-30 09:45:00,07-47-熱海-普通,22.0,早川
1631,根府川,2021-11-30 09:50:00,2021-11-30 09:50:00,07-47-熱海-普通,23.0,根府川
1632,真鶴,2021-11-30 09:55:00,2021-11-30 09:55:00,07-47-熱海-普通,24.0,真鶴
1633,湯河原,2021-11-30 09:59:00,2021-11-30 09:59:00,07-47-熱海-普通,25.0,湯河原
1634,熱海,2021-11-30 10:06:00,,07-47-熱海-普通,26.0,熱海
1403,大宮(埼玉),2021-11-30 07:54:00,2021-11-30 07:54:00,07-55-上野-普通,0.0,大宮(埼玉)
1404,さいたま新都心,2021-11-30 07:59:00,2021-11-30 07:59:00,07-55-上野-普通,1.0,さいたま新都心
1405,浦和,2021-11-30 08:03:00,2021-11-30 08:03:00,07-55-上野-普通,2.0,浦和
2838,浦和,2021-11-30 08:04:00,2021-11-30 08:04:00,07-55-上野-普通,2.5,浦和
1406,赤羽,2021-11-30 08:13:00,2021-11-30 08:13:00,07-55-上野-普通,3.0,赤羽
1407,尾久,2021-11-30 08:18:00,2021-11-30 08:18:00,07-55-上野-普通,4.0,尾久/池袋
2839,尾久,2021-11-30 08:19:00,2021-11-30 08:19:00,07-55-上野-普通,4.5,尾久/池袋
1408,上野,2021-11-30 08:25:00,,07-55-上野-普通,5.0,上野/新宿
270,大宮(埼玉),2021-11-30 07:58:00,2021-11-30 07:58:00,07-59-熱海-普通,0.0,大宮(埼玉)
271,さいたま新都心,2021-11-30 08:02:00,2021-11-30 08:02:00,07-59-熱海-普通,1.0,さいたま新都心
2224,さいたま新都心,2021-11-30 08:03:00,2021-11-30 08:03:00,07-59-熱海-普通,1.5,さいたま新都心
272,浦和,2021-11-30 08:07:00,2021-11-30 08:07:00,07-59-熱海-普通,2.0,浦和
273,赤羽,2021-11-30 08:16:00,2021-11-30 08:16:00,07-59-熱海-普通,3.0,赤羽
2225,赤羽,2021-11-30 08:17:00,2021-11-30 08:17:00,07-59-熱海-普通,3.5,赤羽
274,尾久,2021-11-30 08:22:00,2021-11-30 08:22:00,07-59-熱海-普通,4.0,尾久/池袋
275,上野,2021-11-30 08:28:00,2021-11-30 08:28:00,07-59-熱海-普通,5.0,上野/新宿
2226,上野,2021-11-30 08:31:00,2021-11-30 08:31:00,07-59-熱海-普通,5.5,上野/新宿
276,東京,2021-11-30 08:36:00,2021-11-30 08:36:00,07-59-熱海-普通,6.0,東京/渋谷
2227,東京,2021-11-30 08:38:00,2021-11-30 08:38:00,07-59-熱海-普通,6.5,東京/渋谷
277,新橋,2021-11-30 08:41:00,2021-11-30 08:41:00,07-59-熱海-普通,7.0,新橋/恵比寿
278,品川,2021-11-30 08:47:00,2021-11-30 08:47:00,07-59-熱海-普通,8.0,品川/大崎
2228,品川,2021-11-30 08:49:00,2021-11-30 08:49:00,07-59-熱海-普通,8.5,品川/大崎
279,川崎,2021-11-30 08:57:00,2021-11-30 08:57:00,07-59-熱海-普通,9.0,川崎/武蔵小杉
2229,川崎,2021-11-30 08:58:00,2021-11-30 08:58:00,07-59-熱海-普通,9.5,川崎/武蔵小杉
280,横浜,2021-11-30 09:06:00,2021-11-30 09:06:00,07-59-熱海-普通,10.0,横浜
2230,横浜,2021-11-30 09:07:00,2021-11-30 09:07:00,07-59-熱海-普通,10.5,横浜
281,戸塚,2021-11-30 09:16:00,2021-11-30 09:16:00,07-59-熱海-普通,11.0,戸塚
2231,戸塚,2021-11-30 09:17:00,2021-11-30 09:17:00,07-59-熱海-普通,11.5,戸塚
282,大船,2021-11-30 09:22:00,2021-11-30 09:22:00,07-59-熱海-普通,12.0,大船
2232,大船,2021-11-30 09:23:00,2021-11-30 09:23:00,07-59-熱海-普通,12.5,大船
283,藤沢,2021-11-30 09:27:00,2021-11-30 09:27:00,07-59-熱海-普通,13.0,藤沢
284,辻堂,2021-11-30 09:30:00,2021-11-30 09:30:00,07-59-熱海-普通,14.0,辻堂
2233,辻堂,2021-11-30 09:31:00,2021-11-30 09:31:00,07-59-熱海-普通,14.5,辻堂
285,茅ケ崎,2021-11-30 09:34:00,2021-11-30 09:34:00,07-59-熱海-普通,15.0,茅ケ崎
2234,茅ケ崎,2021-11-30 09:35:00,2021-11-30 09:35:00,07-59-熱海-普通,15.5,茅ケ崎
286,平塚,2021-11-30 09:39:00,2021-11-30 09:39:00,07-59-熱海-普通,16.0,平塚
287,大磯,2021-11-30 09:43:00,2021-11-30 09:43:00,07-59-熱海-普通,17.0,大磯
288,二宮,2021-11-30 09:47:00,2021-11-30 09:47:00,07-59-熱海-普通,18.0,二宮
2235,二宮,2021-11-30 09:48:00,2021-11-30 09:48:00,07-59-熱海-普通,18.5,二宮
289,国府津,2021-11-30 09:52:00,2021-11-30 09:52:00,07-59-熱海-普通,19.0,国府津
2236,国府津,2021-11-30 09:53:00,2021-11-30 09:53:00,07-59-熱海-普通,19.5,国府津
290,鴨宮,2021-11-30 09:55:00,2021-11-30 09:55:00,07-59-熱海-普通,20.0,鴨宮
2237,鴨宮,2021-11-30 09:56:00,2021-11-30 09:56:00,07-59-熱海-普通,20.5,鴨宮
291,小田原,2021-11-30 09:59:00,2021-11-30 09:59:00,07-59-熱海-普通,21.0,小田原
2238,小田原,2021-11-30 10:05:00,2021-11-30 10:05:00,07-59-熱海-普通,21.5,小田原
292,早川,2021-11-30 10:07:00,2021-11-30 10:07:00,07-59-熱海-普通,22.0,早川
2239,早川,2021-11-30 10:08:00,2021-11-30 10:08:00,07-59-熱海-普通,22.5,早川
293,根府川,2021-11-30 10:12:00,2021-11-30 10:12:00,07-59-熱海-普通,23.0,根府川
2240,根府川,2021-11-30 10:13:00,2021-11-30 10:13:00,07-59-熱海-普通,23.5,根府川
294,真鶴,2021-11-30 10:18:00,2021-11-30 10:18:00,07-59-熱海-普通,24.0,真鶴
295,湯河原,2021-11-30 10:22:00,2021-11-30 10:22:00,07-59-熱海-普通,25.0,湯河原
296,熱海,2021-11-30 10:29:00,,07-59-熱海-普通,26.0,熱海
74,大宮(埼玉),2021-11-30 08:06:00,2021-11-30 08:06:00,08-08-上野-普通,0.0,大宮(埼玉)
75,さいたま新都心,2021-11-30 08:11:00,2021-11-30 08:11:00,08-08-上野-普通,1.0,さいたま新都心
76,浦和,2021-11-30 08:15:00,2021-11-30 08:15:00,08-08-上野-普通,2.0,浦和
2116,浦和,2021-11-30 08:16:00,2021-11-30 08:16:00,08-08-上野-普通,2.5,浦和
77,赤羽,2021-11-30 08:25:00,2021-11-30 08:25:00,08-08-上野-普通,3.0,赤羽
78,尾久,2021-11-30 08:30:00,2021-11-30 08:30:00,08-08-上野-普通,4.0,尾久/池袋
2117,尾久,2021-11-30 08:31:00,2021-11-30 08:31:00,08-08-上野-普通,4.5,尾久/池袋
79,上野,2021-11-30 08:38:00,,08-08-上野-普通,5.0,上野/新宿
758,大宮(埼玉),2021-11-30 08:10:00,2021-11-30 08:10:00,08-11-小田原-普通,0.0,大宮(埼玉)
759,さいたま新都心,2021-11-30 08:14:00,2021-11-30 08:14:00,08-11-小田原-普通,1.0,さいたま新都心
760,浦和,2021-11-30 08:18:00,2021-11-30 08:18:00,08-11-小田原-普通,2.0,浦和
2486,浦和,2021-11-30 08:19:00,2021-11-30 08:19:00,08-11-小田原-普通,2.5,浦和
761,赤羽,2021-11-30 08:28:00,2021-11-30 08:28:00,08-11-小田原-普通,3.0,赤羽
762,尾久,2021-11-30 08:33:00,2021-11-30 08:33:00,08-11-小田原-普通,4.0,尾久/池袋
2487,尾久,2021-11-30 08:34:00,2021-11-30 08:34:00,08-11-小田原-普通,4.5,尾久/池袋
763,上野,2021-11-30 08:41:00,2021-11-30 08:41:00,08-11-小田原-普通,5.0,上野/新宿
2488,上野,2021-11-30 08:42:00,2021-11-30 08:42:00,08-11-小田原-普通,5.5,上野/新宿
764,東京,2021-11-30 08:47:00,2021-11-30 08:47:00,08-11-小田原-普通,6.0,東京/渋谷
2489,東京,2021-11-30 08:50:00,2021-11-30 08:50:00,08-11-小田原-普通,6.5,東京/渋谷
765,新橋,2021-11-30 08:52:00,2021-11-30 08:52:00,08-11-小田原-普通,7.0,新橋/恵比寿
2490,新橋,2021-11-30 08:53:00,2021-11-30 08:53:00,08-11-小田原-普通,7.5,新橋/恵比寿
766,品川,2021-11-30 08:58:00,2021-11-30 08:58:00,08-11-小田原-普通,8.0,品川/大崎
2491,品川,2021-11-30 08:59:00,2021-11-30 08:59:00,08-11-小田原-普通,8.5,品川/大崎
767,川崎,2021-11-30 09:07:00,2021-11-30 09:07:00,08-11-小田原-普通,9.0,川崎/武蔵小杉
2492,川崎,2021-11-30 09:08:00,2021-11-30 09:08:00,08-11-小田原-普通,9.5,川崎/武蔵小杉
768,横浜,2021-11-30 09:17:00,2021-11-30 09:17:00,08-11-小田原-普通,10.0,横浜
2493,横浜,2021-11-30 09:18:00,2021-11-30 09:18:00,08-11-小田原-普通,10.5,横浜
769,戸塚,2021-11-30 09:28:00,2021-11-30 09:28:00,08-11-小田原-普通,11.0,戸塚
2494,戸塚,2021-11-30 09:29:00,2021-11-30 09:29:00,08-11-小田原-普通,11.5,戸塚
770,大船,2021-11-30 09:34:00,2021-11-30 09:34:00,08-11-小田原-普通,12.0,大船
2495,大船,2021-11-30 09:39:00,2021-11-30 09:39:00,08-11-小田原-普通,12.5,大船
771,藤沢,2021-11-30 09:43:00,2021-11-30 09:43:00,08-11-小田原-普通,13.0,藤沢
2496,藤沢,2021-11-30 09:44:00,2021-11-30 09:44:00,08-11-小田原-普通,13.5,藤沢
772,辻堂,2021-11-30 09:47:00,2021-11-30 09:47:00,08-11-小田原-普通,14.0,辻堂
2497,辻堂,2021-11-30 09:48:00,2021-11-30 09:48:00,08-11-小田原-普通,14.5,辻堂
773,茅ケ崎,2021-11-30 09:51:00,2021-11-30 09:51:00,08-11-小田原-普通,15.0,茅ケ崎
774,平塚,2021-11-30 09:56:00,2021-11-30 09:56:00,08-11-小田原-普通,16.0,平塚
2498,平塚,2021-11-30 09:57:00,2021-11-30 09:57:00,08-11-小田原-普通,16.5,平塚
775,大磯,2021-11-30 10:00:00,2021-11-30 10:00:00,08-11-小田原-普通,17.0,大磯
776,二宮,2021-11-30 10:04:00,2021-11-30 10:04:00,08-11-小田原-普通,18.0,二宮
2499,二宮,2021-11-30 10:05:00,2021-11-30 10:05:00,08-11-小田原-普通,18.5,二宮
777,国府津,2021-11-30 10:09:00,2021-11-30 10:09:00,08-11-小田原-普通,19.0,国府津
2500,国府津,2021-11-30 10:10:00,2021-11-30 10:10:00,08-11-小田原-普通,19.5,国府津
778,鴨宮,2021-11-30 10:13:00,2021-11-30 10:13:00,08-11-小田原-普通,20.0,鴨宮
779,小田原,2021-11-30 10:17:00,,08-11-小田原-普通,21.0,小田原
1769,大宮(埼玉),2021-11-30 08:15:00,2021-11-30 08:15:00,08-16-上野-普通,0.0,大宮(埼玉)
1770,さいたま新都心,2021-11-30 08:20:00,2021-11-30 08:20:00,08-16-上野-普通,1.0,さいたま新都心
1771,浦和,2021-11-30 08:24:00,2021-11-30 08:24:00,08-16-上野-普通,2.0,浦和
3036,浦和,2021-11-30 08:25:00,2021-11-30 08:25:00,08-16-上野-普通,2.5,浦和
1772,赤羽,2021-11-30 08:34:00,2021-11-30 08:34:00,08-16-上野-普通,3.0,赤羽
1773,尾久,2021-11-30 08:39:00,2021-11-30 08:39:00,08-16-上野-普通,4.0,尾久/池袋
3037,尾久,2021-11-30 08:40:00,2021-11-30 08:40:00,08-16-上野-普通,4.5,尾久/池袋
1774,上野,2021-11-30 08:47:00,,08-16-上野-普通,5.0,上野/新宿
1725,大宮(埼玉),2021-11-30 08:19:00,2021-11-30 08:19:00,08-23-平塚-普通,0.0,大宮(埼玉)
1726,さいたま新都心,2021-11-30 08:26:00,2021-11-30 08:26:00,08-23-平塚-普通,1.0,さいたま新都心
1727,浦和,2021-11-30 08:30:00,2021-11-30 08:30:00,08-23-平塚-普通,2.0,浦和
3012,浦和,2021-11-30 08:31:00,2021-11-30 08:31:00,08-23-平塚-普通,2.5,浦和
1728,赤羽,2021-11-30 08:40:00,2021-11-30 08:40:00,08-23-平塚-普通,3.0,赤羽
1729,尾久,2021-11-30 08:45:00,2021-11-30 08:45:00,08-23-平塚-普通,4.0,尾久/池袋
3013,尾久,2021-11-30 08:46:00,2021-11-30 08:46:00,08-23-平塚-普通,4.5,尾久/池袋
1730,上野,2021-11-30 08:53:00,2021-11-30 08:53:00,08-23-平塚-普通,5.0,上野/新宿
3014,上野,2021-11-30 08:55:00,2021-11-30 08:55:00,08-23-平塚-普通,5.5,上野/新宿
1731,東京,2021-11-30 09:01:00,2021-11-30 09:01:00,08-23-平塚-普通,6.0,東京/渋谷
3015,東京,2021-11-30 09:02:00,2021-11-30 09:02:00,08-23-平塚-普通,6.5,東京/渋谷
1732,新橋,2021-11-30 09:05:00,2021-11-30 09:05:00,08-23-平塚-普通,7.0,新橋/恵比寿
1733,品川,2021-11-30 09:10:00,2021-11-30 09:10:00,08-23-平塚-普通,8.0,品川/大崎
3016,品川,2021-11-30 09:11:00,2021-11-30 09:11:00,08-23-平塚-普通,8.5,品川/大崎
1734,川崎,2021-11-30 09:20:00,2021-11-30 09:20:00,08-23-平塚-普通,9.0,川崎/武蔵小杉
1735,横浜,2021-11-30 09:28:00,2021-11-30 09:28:00,08-23-平塚-普通,10.0,横浜
3017,横浜,2021-11-30 09:29:00,2021-11-30 09:29:00,08-23-平塚-普通,10.5,横浜
1736,戸塚,2021-11-30 09:39:00,2021-11-30 09:39:00,08-23-平塚-普通,11.0,戸塚
1737,大船,2021-11-30 09:44:00,2021-11-30 09:44:00,08-23-平塚-普通,12.0,大船
3018,大船,2021-11-30 09:45:00,2021-11-30 09:45:00,08-23-平塚-普通,12.5,大船
1738,藤沢,2021-11-30 09:49:00,2021-11-30 09:49:00,08-23-平塚-普通,13.0,藤沢
1739,辻堂,2021-11-30 09:52:00,2021-11-30 09:52:00,08-23-平塚-普通,14.0,辻堂
3019,辻堂,2021-11-30 09:53:00,2021-11-30 09:53:00,08-23-平塚-普通,14.5,辻堂
1740,茅ケ崎,2021-11-30 09:56:00,2021-11-30 09:56:00,08-23-平塚-普通,15.0,茅ケ崎
1741,平塚,2021-11-30 10:01:00,,08-23-平塚-普通,16.0,平塚
1299,大宮(埼玉),2021-11-30 08:34:00,2021-11-30 08:34:00,08-35-品川-普通,0.0,大宮(埼玉)
1300,さいたま新都心,2021-11-30 08:37:00,2021-11-30 08:37:00,08-35-品川-普通,1.0,さいたま新都心
2784,さいたま新都心,2021-11-30 08:38:00,2021-11-30 08:38:00,08-35-品川-普通,1.5,さいたま新都心
1301,浦和,2021-11-30 08:41:00,2021-11-30 08:41:00,08-35-品川-普通,2.0,浦和
2785,浦和,2021-11-30 08:42:00,2021-11-30 08:42:00,08-35-品川-普通,2.5,浦和
1302,赤羽,2021-11-30 08:50:00,2021-11-30 08:50:00,08-35-品川-普通,3.0,赤羽
2786,赤羽,2021-11-30 08:51:00,2021-11-30 08:51:00,08-35-品川-普通,3.5,赤羽
1303,尾久,2021-11-30 08:56:00,2021-11-30 08:56:00,08-35-品川-普通,4.0,尾久/池袋
1304,上野,2021-11-30 09:03:00,2021-11-30 09:03:00,08-35-品川-普通,5.0,上野/新宿
2787,上野,2021-11-30 09:04:00,2021-11-30 09:04:00,08-35-品川-普通,5.5,上野/新宿
1305,東京,2021-11-30 09:09:00,2021-11-30 09:09:00,08-35-品川-普通,6.0,東京/渋谷
2788,東京,2021-11-30 09:10:00,2021-11-30 09:10:00,08-35-品川-普通,6.5,東京/渋谷
1306,新橋,2021-11-30 09:13:00,2021-11-30 09:13:00,08-35-品川-普通,7.0,新橋/恵比寿
1307,品川,2021-11-30 09:19:00,,08-35-品川-普通,8.0,品川/大崎
1708,大宮(埼玉),2021-11-30 08:46:00,2021-11-30 08:46:00,08-47-平塚-普通,0.0,大宮(埼玉)
1709,さいたま新都心,2021-11-30 08:50:00,2021-11-30 08:50:00,08-47-平塚-普通,1.0,さいたま新都心
1710,浦和,2021-11-30 08:54:00,2021-11-30 08:54:00,08-47-平塚-普通,2.0,浦和
3003,浦和,2021-11-30 08:55:00,2021-11-30 08:55:00,08-47-平塚-普通,2.5,浦和
1711,赤羽,2021-11-30 09:04:00,2021-11-30 09:04:00,08-47-平塚-普通,3.0,赤羽
1712,尾久,2021-11-30 09:09:00,2021-11-30 09:09:00,08-47-平塚-普通,4.0,尾久/池袋
3004,尾久,2021-11-30 09:10:00,2021-11-30 09:10:00,08-47-平塚-普通,4.5,尾久/池袋
1713,上野,2021-11-30 09:16:00,2021-11-30 09:16:00,08-47-平塚-普通,5.0,上野/新宿
3005,上野,2021-11-30 09:17:00,2021-11-30 09:17:00,08-47-平塚-普通,5.5,上野/新宿
1714,東京,2021-11-30 09:22:00,2021-11-30 09:22:00,08-47-平塚-普通,6.0,東京/渋谷
3006,東京,2021-11-30 09:24:00,2021-11-30 09:24:00,08-47-平塚-普通,6.5,東京/渋谷
1715,新橋,2021-11-30 09:27:00,2021-11-30 09:27:00,08-47-平塚-普通,7.0,新橋/恵比寿
3007,新橋,2021-11-30 09:28:00,2021-11-30 09:28:00,08-47-平塚-普通,7.5,新橋/恵比寿
1716,品川,2021-11-30 09:33:00,2021-11-30 09:33:00,08-47-平塚-普通,8.0,品川/大崎
3008,品川,2021-11-30 09:34:00,2021-11-30 09:34:00,08-47-平塚-普通,8.5,品川/大崎
1717,川崎,2021-11-30 09:43:00,2021-11-30 09:43:00,08-47-平塚-普通,9.0,川崎/武蔵小杉
1718,横浜,2021-11-30 09:51:00,2021-11-30 09:51:00,08-47-平塚-普通,10.0,横浜
3009,横浜,2021-11-30 09:52:00,2021-11-30 09:52:00,08-47-平塚-普通,10.5,横浜
1719,戸塚,2021-11-30 10:01:00,2021-11-30 10:01:00,08-47-平塚-普通,11.0,戸塚
1720,大船,2021-11-30 10:06:00,2021-11-30 10:06:00,08-47-平塚-普通,12.0,大船
3010,大船,2021-11-30 10:07:00,2021-11-30 10:07:00,08-47-平塚-普通,12.5,大船
1721,藤沢,2021-11-30 10:11:00,2021-11-30 10:11:00,08-47-平塚-普通,13.0,藤沢
