,Unnamed: 0,Station,Arrive,Depart,Train
2185,11,八王子,2021-11-22 23:49:00,2021-11-22 23:49:00,22-50-高尾-中央特快
2186,12,西八王子,2021-11-22 23:51:00,2021-11-22 23:51:00,22-50-高尾-中央特快
2187,13,高尾(東京),2021-11-22 23:56:00,,22-50-高尾-中央特快
2188,0,東京,,2021-11-22 15:17:00,15-17-立川-快速
2189,1,神田(東京),2021-11-22 15:19:00,2021-11-22 15:19:00,15-17-立川-快速
2190,2,御茶ノ水,2021-11-22 15:21:00,2021-11-22 15:21:00,15-17-立川-快速
2191,3,四ツ谷,2021-11-22 15:26:00,2021-11-22 15:26:00,15-17-立川-快速
2192,4,新宿,2021-11-22 15:31:00,2021-11-22 15:31:00,15-17-立川-快速
2193,5,中野(東京),2021-11-22 15:36:00,2021-11-22 15:36:00,15-17-立川-快速
2194,6,高円寺,2021-11-22 15:37:00,2021-11-22 15:37:00,15-17-立川-快速
2195,7,阿佐ケ谷,2021-11-22 15:39:00,2021-11-22 15:39:00,15-17-立川-快速
2196,8,荻窪,2021-11-22 15:41:00,2021-11-22 15:41:00,15-17-立川-快速
2197,9,西荻窪,2021-11-22 15:44:00,2021-11-22 15:44:00,15-17-立川-快速
2198,10,吉祥寺,2021-11-22 15:46:00,2021-11-22 15:46:00,15-17-立川-快速
2199,11,三鷹,2021-11-22 15:52:00,2021-11-22 15:52:00,15-17-立川-快速
2200,12,武蔵境,2021-11-22 15:54:00,2021-11-22 15:54:00,15-17-立川-快速
2201,13,東小金井,2021-11-22 15:56:00,2021-11-22 15:56:00,15-17-立川-快速
2202,14,武蔵小金井,2021-11-22 15:59:00,2021-11-22 15:59:00,15-17-立川-快速
2203,15,国分寺,2021-11-22 16:07:00,2021-11-22 16:07:00,15-17-立川-快速
2204,16,西国分寺,2021-11-22 16:09:00,2021-11-22 16:09:00,15-17-立川-快速
2205,17,国立,2021-11-22 16:11:00,2021-11-22 16:11:00,15-17-立川-快速
2206,18,立川,2021-11-22 16:15:00,,15-17-立川-快速
2207,0,東京,,2021-11-22 18:17:00,18-17-豊田-快速
2208,1,神田(東京),2021-11-22 18:19:00,2021-11-22 18:19:00,18-17-豊田-快速
2209,2,御茶ノ水,2021-11-22 18:21:00,2021-11-22 18:21:00,18-17-豊田-快速
2210,3,四ツ谷,2021-11-22 18:26:00,2021-11-22 18:26:00,18-17-豊田-快速
2211,4,新宿,2021-11-22 18:32:00,2021-11-22 18:32:00,18-17-豊田-快速
2212,5,中野(東京),2021-11-22 18:36:00,2021-11-22 18:36:00,18-17-豊田-快速
2213,6,高円寺,2021-11-22 18:38:00,2021-11-22 18:38:00,18-17-豊田-快速
2214,7,阿佐ケ谷,2021-11-22 18:40:00,2021-11-22 18:40:00,18-17-豊田-快速
2215,8,荻窪,2021-11-22 18:42:00,2021-11-22 18:42:00,18-17-豊田-快速
2216,9,西荻窪,2021-11-22 18:44:00,2021-11-22 18:44:00,18-17-豊田-快速
2217,10,吉祥寺,2021-11-22 18:47:00,2021-11-22 18:47:00,18-17-豊田-快速
2218,11,三鷹,2021-11-22 18:50:00,2021-11-22 18:50:00,18-17-豊田-快速
2219,12,武蔵境,2021-11-22 18:52:00,2021-11-22 18:52:00,18-17-豊田-快速
2220,13,東小金井,2021-11-22 18:54:00,2021-11-22 18:54:00,18-17-豊田-快速
2221,14,武蔵小金井,2021-11-22 18:57:00,2021-11-22 18:57:00,18-17-豊田-快速
2222,15,国分寺,2021-11-22 19:03:00,2021-11-22 19:03:00,18-17-豊田-快速
2223,16,西国分寺,2021-11-22 19:05:00,2021-11-22 19:05:00,18-17-豊田-快速
2224,17,国立,2021-11-22 19:07:00,2021-11-22 19:07:00,18-17-豊田-快速
2225,18,立川,2021-11-22 19:11:00,2021-11-22 19:11:00,18-17-豊田-快速
2226,19,日野(東京),2021-11-22 19:14:00,2021-11-22 19:14:00,18-17-豊田-快速
2227,20,豊田,2021-11-22 19:18:00,,18-17-豊田-快速
2228,0,東京,,2021-11-22 07:23:00,07-23-高尾-快速
2229,1,神田(東京),2021-11-22 07:25:00,2021-11-22 07:25:00,07-23-高尾-快速
2230,2,御茶ノ水,2021-11-22 07:27:00,2021-11-22 07:27:00,07-23-高尾-快速
2231,3,四ツ谷,2021-11-22 07:32:00,2021-11-22 07:32:00,07-23-高尾-快速
2232,4,新宿,2021-11-22 07:37:00,2021-11-22 07:37:00,07-23-高尾-快速
2233,5,中野(東京),2021-11-22 07:41:00,2021-11-22 07:41:00,07-23-高尾-快速
2234,6,高円寺,2021-11-22 07:43:00,2021-11-22 07:43:00,07-23-高尾-快速
2235,7,阿佐ケ谷,2021-11-22 07:45:00,2021-11-22 07:45:00,07-23-高尾-快速
2236,8,荻窪,2021-11-22 07:47:00,2021-11-22 07:47:00,07-23-高尾-快速
2237,9,西荻窪,2021-11-22 07:50:00,2021-11-22 07:50:00,07-23-高尾-快速
2238,10,吉祥寺,2021-11-22 07:52:00,2021-11-22 07:52:00,07-23-高尾-快速
2239,11,三鷹,2021-11-22 07:55:00,2021-11-22 07:55:00,07-23-高尾-快速
2240,12,武蔵境,2021-11-22 07:57:00,2021-11-22 07:57:00,07-23-高尾-快速
2241,13,東小金井,2021-11-22 07:59:00,2021-11-22 07:59:00,07-23-高尾-快速
2242,14,武蔵小金井,2021-11-22 08:02:00,2021-11-22 08:02:00,07-23-高尾-快速
2243,15,国分寺,2021-11-22 08:04:00,2021-11-22 08:04:00,07-23-高尾-快速
2244,16,西国分寺,2021-11-22 08:06:00,2021-11-22 08:06:00,07-23-高尾-快速
2245,17,国立,2021-11-22 08:09:00,2021-11-22 08:09:00,07-23-高尾-快速
2246,18,立川,2021-11-22 08:12:00,2021-11-22 08:12:00,07-23-高尾-快速
2247,19,日野(東京),2021-11-22 08:15:00,2021-11-22 08:15:00,07-23-高尾-快速
2248,20,豊田,2021-11-22 08:19:00,2021-11-22 08:19:00,07-23-高尾-快速
2249,21,八王子,2021-11-22 08:24:00,2021-11-22 08:24:00,07-23-高尾-快速
2250,22,西八王子,2021-11-22 08:27:00,2021-11-22 08:27:00,07-23-高尾-快速
2251,23,高尾(東京),2021-11-22 08:31:00,,07-23-高尾-快速
2252,0,東京,,2021-11-22 10:39:00,10-39-高尾-快速
2253,1,神田(東京),2021-11-22 10:41:00,2021-11-22 10:41:00,10-39-高尾-快速
2254,2,御茶ノ水,2021-11-22 10:43:00,2021-11-22 10:43:00,10-39-高尾-快速
2255,3,四ツ谷,2021-11-22 10:48:00,2021-11-22 10:48:00,10-39-高尾-快速
2256,4,新宿,2021-11-22 10:53:00,2021-11-22 10:53:00,10-39-高尾-快速
2257,5,中野(東京),2021-11-22 10:57:00,2021-11-22 10:57:00,10-39-高尾-快速
2258,6,高円寺,2021-11-22 10:59:00,2021-11-22 10:59:00,10-39-高尾-快速
2259,7,阿佐ケ谷,2021-11-22 11:01:00,2021-11-22 11:01:00,10-39-高尾-快速
2260,8,荻窪,2021-11-22 11:03:00,2021-11-22 11:03:00,10-39-高尾-快速
2261,9,西荻窪,2021-11-22 11:05:00,2021-11-22 11:05:00,10-39-高尾-快速
2262,10,吉祥寺,2021-11-22 11:07:00,2021-11-22 11:07:00,10-39-高尾-快速
2263,11,三鷹,2021-11-22 11:15:00,2021-11-22 11:15:00,10-39-高尾-快速
2264,12,武蔵境,2021-11-22 11:17:00,2021-11-22 11:17:00,10-39-高尾-快速
2265,13,東小金井,2021-11-22 11:19:00,2021-11-22 11:19:00,10-39-高尾-快速
2266,14,武蔵小金井,2021-11-22 11:21:00,2021-11-22 11:21:00,10-39-高尾-快速
2267,15,国分寺,2021-11-22 11:30:00,2021-11-22 11:30:00,10-39-高尾-快速
2268,16,西国分寺,2021-11-22 11:32:00,2021-11-22 11:32:00,10-39-高尾-快速
2269,17,国立,2021-11-22 11:34:00,2021-11-22 11:34:00,10-39-高尾-快速
2270,18,立川,2021-11-22 11:38:00,2021-11-22 11:38:00,10-39-高尾-快速
2271,19,日野(東京),2021-11-22 11:41:00,2021-11-22 11:41:00,10-39-高尾-快速
2272,20,豊田,2021-11-22 11:46:00,2021-11-22 11:46:00,10-39-高尾-快速
2273,21,八王子,2021-11-22 11:50:00,2021-11-22 11:50:00,10-39-高尾-快速
2274,22,西八王子,2021-11-22 11:53:00,2021-11-22 11:53:00,10-39-高尾-快速
2275,23,高尾(東京),2021-11-22 11:57:00,,10-39-高尾-快速
2276,0,東京,,2021-11-22 15:29:00,15-29-高尾-中央特快
2277,1,神田(東京),2021-11-22 15:31:00,2021-11-22 15:31:00,15-29-高尾-中央特快
2278,2,御茶ノ水,2021-11-22 15:33:00,2021-11-22 15:33:00,15-29-高尾-中央特快
2279,3,四ツ谷,2021-11-22 15:38:00,2021-11-22 15:38:00,15-29-高尾-中央特快
2280,4,新宿,2021-11-22 15:44:00,2021-11-22 15:44:00,15-29-高尾-中央特快
2281,5,中野(東京),2021-11-22 15:48:00,2021-11-22 15:48:00,15-29-高尾-中央特快
2282,6,三鷹,2021-11-22 15:57:00,2021-11-22 15:57:00,15-29-高尾-中央特快
2283,7,国分寺,2021-11-22 16:03:00,2021-11-22 16:03:00,15-29-高尾-中央特快
2284,8,立川,2021-11-22 16:10:00,2021-11-22 16:10:00,15-29-高尾-中央特快
2285,9,日野(東京),2021-11-22 16:13:00,2021-11-22 16:13:00,15-29-高尾-中央特快
2286,10,豊田,2021-11-22 16:16:00,2021-11-22 16:16:00,15-29-高尾-中央特快
2287,11,八王子,2021-11-22 16:23:00,2021-11-22 16:23:00,15-29-高尾-中央特快
2288,12,西八王子,2021-11-22 16:26:00,2021-11-22 16:26:00,15-29-高尾-中央特快
2289,13,高尾(東京),2021-11-22 16:30:00,,15-29-高尾-中央特快
2290,0,東京,,2021-11-22 19:32:00,19-32-高尾-快速
2291,1,神田(東京),2021-11-22 19:34:00,2021-11-22 19:34:00,19-32-高尾-快速
2292,2,御茶ノ水,2021-11-22 19:36:00,2021-11-22 19:36:00,19-32-高尾-快速
2293,3,四ツ谷,2021-11-22 19:41:00,2021-11-22 19:41:00,19-32-高尾-快速
2294,4,新宿,2021-11-22 19:47:00,2021-11-22 19:47:00,19-32-高尾-快速
2295,5,中野(東京),2021-11-22 19:51:00,2021-11-22 19:51:00,19-32-高尾-快速
2296,6,高円寺,2021-11-22 19:53:00,2021-11-22 19:53:00,19-32-高尾-快速
2297,7,阿佐ケ谷,2021-11-22 19:55:00,2021-11-22 19:55:00,19-32-高尾-快速
2298,8,荻窪,2021-11-22 19:57:00,2021-11-22 19:57:00,19-32-高尾-快速
2299,9,西荻窪,2021-11-22 20:00:00,2021-11-22 20:00:00,19-32-高尾-快速
2300,10,吉祥寺,2021-11-22 20:02:00,2021-11-22 20:02:00,19-32-高尾-快速
2301,11,三鷹,2021-11-22 20:08:00,2021-11-22 20:08:00,19-32-高尾-快速
2302,12,武蔵境,2021-11-22 20:10:00,2021-11-22 20:10:00,19-32-高尾-快速
2303,13,東小金井,2021-11-22 20:12:00,2021-11-22 20:12:00,19-32-高尾-快速
2304,14,武蔵小金井,2021-11-22 20:15:00,2021-11-22 20:15:00,19-32-高尾-快速
2305,15,国分寺,2021-11-22 20:22:00,2021-11-22 20:22:00,19-32-高尾-快速
2306,16,西国分寺,2021-11-22 20:24:00,2021-11-22 20:24:00,19-32-高尾-快速
2307,17,国立,2021-11-22 20:26:00,2021-11-22 20:26:00,19-32-高尾-快速
2308,18,立川,2021-11-22 20:30:00,2021-11-22 20:30:00,19-32-高尾-快速
2309,19,日野(東京),2021-11-22 20:33:00,2021-11-22 20:33:00,19-32-高尾-快速
2310,20,豊田,2021-11-22 20:36:00,2021-11-22 20:36:00,19-32-高尾-快速
2311,21,八王子,2021-11-22 20:40:00,2021-11-22 20:40:00,19-32-高尾-快速
2312,22,西八王子,2021-11-22 20:43:00,2021-11-22 20:43:00,19-32-高尾-快速
2313,23,高尾(東京),2021-11-22 20:47:00,,19-32-高尾-快速
2314,0,東京,,2021-11-22 20:15:00,20-15-八王子-はちおうじ
2315,1,新宿,2021-11-22 20:28:00,2021-11-22 20:30:00,20-15-八王子-はちおうじ
2316,2,立川,2021-11-22 20:58:00,2021-11-22 20:58:00,20-15-八王子-はちおうじ
2317,3,八王子,2021-11-22 21:07:00,,20-15-八王子-はちおうじ
2318,0,東京,,2021-11-22 22:45:00,22-45-甲府-かいじ
2319,1,新宿,2021-11-22 22:58:00,2021-11-22 23:00:00,22-45-甲府-かいじ
2320,2,立川,2021-11-22 23:25:00,2021-11-22 23:26:00,22-45-甲府-かいじ
2321,3,八王子,2021-11-22 23:34:00,2021-11-22 23:35:00,22-45-甲府-かいじ
2322,4,大月,2021-11-22 00:00:00,2021-11-22 00:01:00,22-45-甲府-かいじ
2323,5,塩山,2021-11-22 00:21:00,2021-11-22 00:21:00,22-45-甲府-かいじ
2324,6,山梨市,2021-11-22 00:25:00,2021-11-22 00:26:00,22-45-甲府-かいじ
2325,7,石和温泉,2021-11-22 00:30:00,2021-11-22 00:31:00,22-45-甲府-かいじ
2326,8,甲府,2021-11-22 00:37:00,,22-45-甲府-かいじ
2327,0,東京,,2021-11-22 15:21:00,15-21-高尾-中央特快
2328,1,神田(東京),2021-11-22 15:23:00,2021-11-22 15:23:00,15-21-高尾-中央特快
2329,2,御茶ノ水,2021-11-22 15:26:00,2021-11-22 15:26:00,15-21-高尾-中央特快
2330,3,四ツ谷,2021-11-22 15:30:00,2021-11-22 15:30:00,15-21-高尾-中央特快
2331,4,新宿,2021-11-22 15:37:00,2021-11-22 15:37:00,15-21-高尾-中央特快
2332,5,中野(東京),2021-11-22 15:41:00,2021-11-22 15:41:00,15-21-高尾-中央特快
2333,6,三鷹,2021-11-22 15:50:00,2021-11-22 15:50:00,15-21-高尾-中央特快
2334,7,国分寺,2021-11-22 15:56:00,2021-11-22 15:56:00,15-21-高尾-中央特快
2335,8,立川,2021-11-22 16:02:00,2021-11-22 16:02:00,15-21-高尾-中央特快
2336,9,日野(東京),2021-11-22 16:05:00,2021-11-22 16:05:00,15-21-高尾-中央特快
2337,10,豊田,2021-11-22 16:09:00,2021-11-22 16:09:00,15-21-高尾-中央特快
2338,11,八王子,2021-11-22 16:15:00,2021-11-22 16:15:00,15-21-高尾-中央特快
2339,12,西八王子,2021-11-22 16:18:00,2021-11-22 16:18:00,15-21-高尾-中央特快
2340,13,高尾(東京),2021-11-22 16:22:00,,15-21-高尾-中央特快
2341,0,東京,,2021-11-22 20:05:00,20-05-高尾-通勤快速
2342,1,神田(東京),2021-11-22 20:07:00,2021-11-22 20:07:00,20-05-高尾-通勤快速
2343,2,御茶ノ水,2021-11-22 20:09:00,2021-11-22 20:09:00,20-05-高尾-通勤快速
2344,3,四ツ谷,2021-11-22 20:14:00,2021-11-22 20:14:00,20-05-高尾-通勤快速
2345,4,新宿,2021-11-22 20:20:00,2021-11-22 20:20:00,20-05-高尾-通勤快速
2346,5,中野(東京),2021-11-22 20:24:00,2021-11-22 20:24:00,20-05-高尾-通勤快速
2347,6,荻窪,2021-11-22 20:30:00,2021-11-22 20:30:00,20-05-高尾-通勤快速
2348,7,吉祥寺,2021-11-22 20:34:00,2021-11-22 20:34:00,20-05-高尾-通勤快速
2349,8,三鷹,2021-11-22 20:37:00,2021-11-22 20:37:00,20-05-高尾-通勤快速
2350,9,国分寺,2021-11-22 20:45:00,2021-11-22 20:45:00,20-05-高尾-通勤快速
2351,10,立川,2021-11-22 20:51:00,2021-11-22 20:51:00,20-05-高尾-通勤快速
2352,11,日野(東京),2021-11-22 20:54:00,2021-11-22 20:54:00,20-05-高尾-通勤快速
2353,12,豊田,2021-11-22 20:58:00,2021-11-22 20:58:00,20-05-高尾-通勤快速
2354,13,八王子,2021-11-22 21:02:00,2021-11-22 21:02:00,20-05-高尾-通勤快速
2355,14,西八王子,2021-11-22 21:05:00,2021-11-22 21:05:00,20-05-高尾-通勤快速
2356,15,高尾(東京),2021-11-22 21:09:00,,20-05-高尾-通勤快速
2357,0,東京,,2021-11-22 13:15:00,13-15-高尾-快速
2358,1,神田(東京),2021-11-22 13:17:00,2021-11-22 13:17:00,13-15-高尾-快速
2359,2,御茶ノ水,2021-11-22 13:19:00,2021-11-22 13:19:00,13-15-高尾-快速
2360,3,四ツ谷,2021-11-22 13:24:00,2021-11-22 13:24:00,13-15-高尾-快速
2361,4,新宿,2021-11-22 13:31:00,2021-11-22 13:31:00,13-15-高尾-快速
2362,5,中野(東京),2021-11-22 13:36:00,2021-11-22 13:36:00,13-15-高尾-快速
2363,6,高円寺,2021-11-22 13:37:00,2021-11-22 13:37:00,13-15-高尾-快速
2364,7,阿佐ケ谷,2021-11-22 13:39:00,2021-11-22 13:39:00,13-15-高尾-快速
2365,8,荻窪,2021-11-22 13:41:00,2021-11-22 13:41:00,13-15-高尾-快速
2366,9,西荻窪,2021-11-22 13:44:00,2021-11-22 13:44:00,13-15-高尾-快速
2367,10,吉祥寺,2021-11-22 13:46:00,2021-11-22 13:46:00,13-15-高尾-快速
2368,11,三鷹,2021-11-22 13:51:00,2021-11-22 13:51:00,13-15-高尾-快速
2369,12,武蔵境,2021-11-22 13:54:00,2021-11-22 13:54:00,13-15-高尾-快速
2370,13,東小金井,2021-11-22 13:56:00,2021-11-22 13:56:00,13-15-高尾-快速
2371,14,武蔵小金井,2021-11-22 13:59:00,2021-11-22 13:59:00,13-15-高尾-快速
2372,15,国分寺,2021-11-22 14:05:00,2021-11-22 14:05:00,13-15-高尾-快速
2373,16,西国分寺,2021-11-22 14:07:00,2021-11-22 14:07:00,13-15-高尾-快速
2374,17,国立,2021-11-22 14:09:00,2021-11-22 14:09:00,13-15-高尾-快速
2375,18,立川,2021-11-22 14:14:00,2021-11-22 14:14:00,13-15-高尾-快速
2376,19,日野(東京),2021-11-22 14:17:00,2021-11-22 14:17:00,13-15-高尾-快速
2377,20,豊田,2021-11-22 14:21:00,2021-11-22 14:21:00,13-15-高尾-快速
2378,21,八王子,2021-11-22 14:25:00,2021-11-22 14:25:00,13-15-高尾-快速
2379,22,西八王子,2021-11-22 14:28:00,2021-11-22 14:28:00,13-15-高尾-快速
2380,23,高尾(東京),2021-11-22 14:32:00,,13-15-高尾-快速
2381,0,東京,,2021-11-22 06:06:00,06-06-高尾-快速
2382,1,神田(東京),2021-11-22 06:08:00,2021-11-22 06:08:00,06-06-高尾-快速
2383,2,御茶ノ水,2021-11-22 06:10:00,2021-11-22 06:10:00,06-06-高尾-快速
2384,3,四ツ谷,2021-11-22 06:15:00,2021-11-22 06:15:00,06-06-高尾-快速
2385,4,新宿,2021-11-22 06:21:00,2021-11-22 06:21:00,06-06-高尾-快速
2386,5,中野(東京),2021-11-22 06:25:00,2021-11-22 06:25:00,06-06-高尾-快速
2387,6,高円寺,2021-11-22 06:27:00,2021-11-22 06:27:00,06-06-高尾-快速
2388,7,阿佐ケ谷,2021-11-22 06:29:00,2021-11-22 06:29:00,06-06-高尾-快速
2389,8,荻窪,2021-11-22 06:31:00,2021-11-22 06:31:00,06-06-高尾-快速
2390,9,西荻窪,2021-11-22 06:34:00,2021-11-22 06:34:00,06-06-高尾-快速
2391,10,吉祥寺,2021-11-22 06:36:00,2021-11-22 06:36:00,06-06-高尾-快速
2392,11,三鷹,2021-11-22 06:43:00,2021-11-22 06:43:00,06-06-高尾-快速
2393,12,武蔵境,2021-11-22 06:45:00,2021-11-22 06:45:00,06-06-高尾-快速
2394,13,東小金井,2021-11-22 06:47:00,2021-11-22 06:47:00,06-06-高尾-快速
2395,14,武蔵小金井,2021-11-22 06:50:00,2021-11-22 06:50:00,06-06-高尾-快速
2396,15,国分寺,2021-11-22 06:52:00,2021-11-22 06:52:00,06-06-高尾-快速
2397,16,西国分寺,2021-11-22 06:54:00,2021-11-22 06:54:00,06-06-高尾-快速
2398,17,国立,2021-11-22 06:57:00,2021-11-22 06:57:00,06-06-高尾-快速
2399,18,立川,2021-11-22 07:00:00,2021-11-22 07:00:00,06-06-高尾-快速
2400,19,日野(東京),2021-11-22 07:03:00,2021-11-22 07:03:00,06-06-高尾-快速
2401,20,豊田,2021-11-22 07:06:00,2021-11-22 07:06:00,06-06-高尾-快速
2402,21,八王子,2021-11-22 07:11:00,2021-11-22 07:11:00,06-06-高尾-快速
2403,22,西八王子,2021-11-22 07:14:00,2021-11-22 07:14:00,06-06-高尾-快速
2404,23,高尾(東京),2021-11-22 07:18:00,,06-06-高尾-快速
2405,0,東京,,2021-11-22 07:36:00,07-36-高尾-快速
2406,1,神田(東京),2021-11-22 07:38:00,2021-11-22 07:38:00,07-36-高尾-快速
2407,2,御茶ノ水,2021-11-22 07:40:00,2021-11-22 07:40:00,07-36-高尾-快速
2408,3,四ツ谷,2021-11-22 07:45:00,2021-11-22 07:45:00,07-36-高尾-快速
2409,4,新宿,2021-11-22 07:50:00,2021-11-22 07:50:00,07-36-高尾-快速
2410,5,中野(東京),2021-11-22 07:54:00,2021-11-22 07:54:00,07-36-高尾-快速
2411,6,高円寺,2021-11-22 07:56:00,2021-11-22 07:56:00,07-36-高尾-快速
2412,7,阿佐ケ谷,2021-11-22 07:58:00,2021-11-22 07:58:00,07-36-高尾-快速
2413,8,荻窪,2021-11-22 08:00:00,2021-11-22 08:00:00,07-36-高尾-快速
2414,9,西荻窪,2021-11-22 08:02:00,2021-11-22 08:02:00,07-36-高尾-快速
2415,10,吉祥寺,2021-11-22 08:05:00,2021-11-22 08:05:00,07-36-高尾-快速
2416,11,三鷹,2021-11-22 08:07:00,2021-11-22 08:07:00,07-36-高尾-快速
2417,12,武蔵境,2021-11-22 08:10:00,2021-11-22 08:10:00,07-36-高尾-快速
2418,13,東小金井,2021-11-22 08:12:00,2021-11-22 08:12:00,07-36-高尾-快速
2419,14,武蔵小金井,2021-11-22 08:15:00,2021-11-22 08:15:00,07-36-高尾-快速
2420,15,国分寺,2021-11-22 08:20:00,2021-11-22 08:20:00,07-36-高尾-快速
2421,16,西国分寺,2021-11-22 08:22:00,2021-11-22 08:22:00,07-36-高尾-快速
2422,17,国立,2021-11-22 08:24:00,2021-11-22 08:24:00,07-36-高尾-快速
2423,18,立川,2021-11-22 08:28:00,2021-11-22 08:28:00,07-36-高尾-快速
2424,19,日野(東京),2021-11-22 08:31:00,2021-11-22 08:31:00,07-36-高尾-快速
2425,20,豊田,2021-11-22 08:34:00,2021-11-22 08:34:00,07-36-高尾-快速
2426,21,八王子,2021-11-22 08:38:00,2021-11-22 08:38:00,07-36-高尾-快速
2427,22,西八王子,2021-11-22 08:41:00,2021-11-22 08:41:00,07-36-高尾-快速
2428,23,高尾(東京),2021-11-22 08:45:00,,07-36-高尾-快速
2429,0,東京,,2021-11-22 08:50:00,08-50-大月-快速
2430,1,神田(東京),2021-11-22 08:52:00,2021-11-22 08:52:00,08-50-大月-快速
2431,2,御茶ノ水,2021-11-22 08:54:00,2021-11-22 08:54:00,08-50-大月-快速
2432,3,四ツ谷,2021-11-22 08:59:00,2021-11-22 08:59:00,08-50-大月-快速
2433,4,新宿,2021-11-22 09:06:00,2021-11-22 09:06:00,08-50-大月-快速
2434,5,中野(東京),2021-11-22 09:10:00,2021-11-22 09:10:00,08-50-大月-快速
2435,6,高円寺,2021-11-22 09:12:00,2021-11-22 09:12:00,08-50-大月-快速
2436,7,阿佐ケ谷,2021-11-22 09:14:00,2021-11-22 09:14:00,08-50-大月-快速
2437,8,荻窪,2021-11-22 09:16:00,2021-11-22 09:16:00,08-50-大月-快速
2438,9,西荻窪,2021-11-22 09:18:00,2021-11-22 09:18:00,08-50-大月-快速
2439,10,吉祥寺,2021-11-22 09:21:00,2021-11-22 09:21:00,08-50-大月-快速
2440,11,三鷹,2021-11-22 09:25:00,2021-11-22 09:25:00,08-50-大月-快速
2441,12,武蔵境,2021-11-22 09:27:00,2021-11-22 09:27:00,08-50-大月-快速
2442,13,東小金井,2021-11-22 09:29:00,2021-11-22 09:29:00,08-50-大月-快速
2443,14,武蔵小金井,2021-11-22 09:33:00,2021-11-22 09:33:00,08-50-大月-快速
2444,15,国分寺,2021-11-22 09:36:00,2021-11-22 09:36:00,08-50-大月-快速
2445,16,西国分寺,2021-11-22 09:38:00,2021-11-22 09:38:00,08-50-大月-快速
2446,17,国立,2021-11-22 09:40:00,2021-11-22 09:40:00,08-50-大月-快速
2447,18,立川,2021-11-22 09:45:00,2021-11-22 09:45:00,08-50-大月-快速
2448,19,日野(東京),2021-11-22 09:49:00,2021-11-22 09:49:00,08-50-大月-快速
2449,20,豊田,2021-11-22 09:53:00,2021-11-22 09:53:00,08-50-大月-快速
2450,21,八王子,2021-11-22 10:01:00,2021-11-22 10:01:00,08-50-大月-快速
2451,22,西八王子,2021-11-22 10:04:00,2021-11-22 10:04:00,08-50-大月-快速
2452,23,高尾(東京),2021-11-22 10:09:00,2021-11-22 10:17:00,08-50-大月-快速
2453,24,相模湖,2021-11-22 10:26:00,2021-11-22 10:26:00,08-50-大月-快速
2454,25,藤野,2021-11-22 10:30:00,2021-11-22 10:31:00,08-50-大月-快速
2455,26,上野原,2021-11-22 10:34:00,2021-11-22 10:35:00,08-50-大月-快速
2456,27,四方津,2021-11-22 10:39:00,2021-11-22 10:39:00,08-50-大月-快速
2457,28,梁川(山梨),2021-11-22 10:43:00,2021-11-22 10:44:00,08-50-大月-快速
2458,29,鳥沢,2021-11-22 10:47:00,2021-11-22 10:48:00,08-50-大月-快速
2459,30,猿橋,2021-11-22 10:51:00,2021-11-22 10:51:00,08-50-大月-快速
2460,31,大月,2021-11-22 10:56:00,,08-50-大月-快速
2461,0,東京,,2021-11-22 08:43:00,08-43-高尾-快速
2462,1,神田(東京),2021-11-22 08:45:00,2021-11-22 08:45:00,08-43-高尾-快速
2463,2,御茶ノ水,2021-11-22 08:47:00,2021-11-22 08:47:00,08-43-高尾-快速
2464,3,四ツ谷,2021-11-22 08:52:00,2021-11-22 08:52:00,08-43-高尾-快速
2465,4,新宿,2021-11-22 08:58:00,2021-11-22 08:58:00,08-43-高尾-快速
2466,5,中野(東京),2021-11-22 09:02:00,2021-11-22 09:02:00,08-43-高尾-快速
